date,total_seedless_lb,mx_seedless_lb,colombia_seedless_lb,peru_seedless_lb,truck_seedless_lb,boat_seedless_lb,organic_seedless_lb,pharr_seedless_lb
2021-11-18,7584002,7286716,297286,0,6960844,623158,0,4981789
2021-11-19,8573748,8521388,52360,0,8299842,273906,0,6770426
2021-11-20,152724,152724,0,0,152724,0,0,0
2021-11-22,4630976,4581851,0,0,4283111,347865,0,2270895
2021-11-23,5474599,5274449,197756,0,4801768,672831,0,3540198
2021-11-24,11521884,11353115,147312,0,11241351,280533,0,9521628
2021-11-26,8745316,8510229,200200,0,8163056,582260,0,6407266
2021-11-27,50688,50688,0,0,50688,0,0,0
2021-11-29,3754088,3754088,0,0,3356439,397649,0,2371430
2021-11-30,4168668,3934078,141372,0,3537319,631349,0,2221961
2021-12-01,3403676,3351267,0,50015,3002745,400931,0,2047118
2021-12-02,13341696,12998588,343108,0,12892810,448886,0,10539547
2021-12-03,6270050,6123219,146831,0,5817885,452165,0,4465778
2021-12-04,101508,101508,0,0,101508,0,0,0
2021-12-05,173998,173998,0,0,173998,0,0,0
2021-12-06,2876573,2726993,52360,0,2500809,375764,0,1600643
2021-12-07,2788191,2676884,94248,0,2479588,308603,0,1732749
2021-12-08,7298866,7108546,146518,0,6758383,540483,0,4666106
2021-12-09,6154769,5545487,602764,0,5081875,1072894,0,4156594
2021-12-10,3250922,3032528,150003,0,2828863,422059,0,1587592
2021-12-13,4625664,4403339,102256,0,4293999,331665,0,3393783
2021-12-14,1624694,1328890,249850,0,1328890,295804,0,742264
2021-12-15,10182462,10133182,49280,0,9944323,238139,0,8024319
2021-12-16,8267761,7873859,344622,0,7570427,697334,0,6521491
2021-12-17,3796328,3653326,50294,0,3261934,534394,0,2222675
2021-12-19,40938,40938,0,0,40938,0,0,40938
2021-12-20,3137051,2967264,99792,0,2967264,169787,0,1710341
2021-12-21,2775269,2529309,245960,0,2140017,635252,0,1604626
2021-12-22,7758430,7655250,0,103180,7345877,412553,0,5522911
2021-12-23,8253668,7716007,537661,0,7572785,680883,0,6070105
2021-12-24,53130,53130,0,0,53130,0,0,0
2021-12-27,2295242,1995157,250427,0,1712201,583041,0,986750
2021-12-28,2376722,2227700,141555,0,2024860,351862,0,1397834
2021-12-29,5453655,5253336,100373,0,5253336,200319,0,3961909
2021-12-30,9875000,9623961,197421,53618,9167763,707237,0,6787148
2022-01-03,6452700,6152429,256469,0,5677061,775639,0,4397793
2022-01-04,2427369,2280506,146863,0,2148798,278571,0,1556143
2022-01-05,5235601,5132853,53090,0,5085333,150268,0,3352424
2022-01-06,8709966,8456730,196768,54074,8177431,532535,0,6660321
2022-01-07,6907092,6797726,109366,0,6475457,431635,0,4842030
2022-01-08,483943,483943,0,0,483943,0,0,375003
2022-01-10,2884334,2882897,0,0,2882897,1437,0,1127108
2022-01-11,3026309,2586177,299163,51876,2257974,768335,0,1428672
2022-01-12,7463005,7164179,191712,104720,6930339,532666,0,5956998
2022-01-13,7035667,6937107,98560,0,6512429,523238,0,4963951
2022-01-14,4138641,3881432,257209,0,3637395,501246,0,2073048
2022-01-17,53130,53130,0,0,53130,0,0,0
2022-01-18,2813015,2480217,239580,0,2247114,565901,0,1323094
2022-01-19,2702192,2702192,0,0,2648292,53900,0,1657907
2022-01-20,9835514,9575768,99911,53599,9478759,356755,0,7349300
2022-01-21,6792490,6750910,0,0,6471388,321102,0,4888270
2022-01-22,339572,339572,0,0,339572,0,0,185172
2022-01-24,3057290,2858758,198532,0,2625681,431609,0,2064558
2022-01-25,3410028,2979066,381304,0,2934028,476000,0,1517734
2022-01-26,7466979,7368419,98560,0,7127880,339099,0,6036294
2022-01-27,10096498,10025834,49280,21384,9790702,305796,0,7621882
2022-01-28,8994551,8937124,51093,0,8741016,253535,0,6601625
2022-01-29,9068,9068,0,0,9068,0,0,0
2022-01-31,2708616,2329912,251817,53777,2329912,378704,0,1578898
2022-02-01,3379238,2508585,816975,53678,2228550,1150688,0,1314701
2022-02-02,5424754,5178299,147704,0,4960717,464037,0,4059382
2022-02-03,7401589,6994729,245846,161014,6676420,725169,0,5595664
2022-02-04,3947880,3693900,241669,0,3638018,309862,0,2410258
2022-02-05,10494,10494,0,0,10494,0,0,0
2022-02-07,2224389,1983701,149688,0,1882281,342108,0,1459311
2022-02-08,3356931,3056078,295239,0,2813757,543174,0,1933503
2022-02-09,8142466,7796105,199817,52360,7569401,573065,0,6210088
2022-02-10,5733138,5077576,493156,156512,4973382,759756,0,4074427
2022-02-11,2780447,2613146,147831,0,2613146,167301,0,1540513
2022-02-14,2559057,2099860,335907,0,1713887,845170,0,890514
2022-02-15,2076323,1752083,304528,0,1372711,703612,0,777083
2022-02-16,6234145,6130158,44880,55440,5978288,255857,0,5188947
2022-02-17,4193755,4001228,187687,0,4001228,192527,0,2962500
2022-02-18,3713199,3348647,263339,48840,2917649,795550,0,1785602
2022-02-21,80080,80080,0,0,80080,0,0,32032
2022-02-22,2568465,1930102,489705,55440,1889037,679428,0,1246798
2022-02-23,3778689,3416833,96976,264880,3416833,361856,0,2992797
2022-02-24,7053713,6645897,250822,153340,6448241,605472,0,5239290
2022-02-25,4330964,4177615,50688,53381,4130095,200869,0,3417489
2022-02-27,1314683,1314683,0,0,1314683,0,0,1035384
2022-02-28,3479033,3111538,96622,270873,3064018,415015,0,1897959
2022-03-01,3608086,2280096,1125047,107930,1996377,1611709,0,1614394
2022-03-02,6192261,6050295,97062,0,5994413,197848,0,5115271
2022-03-03,5670530,5267926,293308,109296,4983835,686695,0,3611667
2022-03-04,6542748,6286029,251930,0,6039317,503431,0,4598039
2022-03-07,2490487,1956882,281208,93720,1761760,728727,0,1287732
2022-03-08,3108704,2489602,581940,0,2489602,619102,0,2064841
2022-03-09,7079884,6589245,402698,0,6449952,629932,0,5516569
2022-03-10,6706710,6255786,397127,53797,6255786,450924,0,4982502
2022-03-11,3519095,3303368,144907,68904,3022449,496646,0,1848272
2022-03-14,1748365,1616890,92055,28741,1477894,270471,0,917050
2022-03-15,1953218,1611102,339722,0,1563582,389636,0,1006911
2022-03-16,6119322,5713092,295350,110880,5713092,406230,0,4864085
2022-03-17,5707794,5110523,398508,104579,5110523,597271,0,4270616
2022-03-18,3396703,2967516,345923,32745,2695281,701422,0,1639008
2022-03-21,1557789,1224947,198044,0,1177427,380362,0,808778
2022-03-22,2845010,1760445,928713,155852,1716786,1128224,0,1379792
2022-03-23,6921213,6264859,358538,212520,6217339,703874,0,4954810
2022-03-24,5477915,5033977,340637,103301,5033977,443938,0,3733713
2022-03-25,2924770,2597909,241006,0,2597909,326861,0,1600805
2022-03-26,5449,5449,0,0,5449,0,0,0
2022-03-28,2592487,2173426,244715,77084,1946326,646161,0,1395954
2022-03-29,2560490,1707289,696449,54094,1707289,853201,0,1031297
2022-03-30,6834885,6478098,187585,108504,6339399,495486,0,4992697
2022-03-31,4518708,3748700,627958,50941,3748700,770008,0,3138387
2022-04-01,3184031,2930758,102256,47520,2930758,253273,0,1818811
2022-04-02,53130,53130,0,0,53130,0,0,0
2022-04-04,2695225,2419787,105367,55440,2251443,443782,0,1600505
2022-04-05,1933194,1173161,394373,310147,1173161,760033,0,672107
2022-04-06,6493166,6248974,204284,0,6249054,244112,0,5238030
2022-04-07,6715140,5925540,637754,151846,5834361,880779,0,4533944
2022-04-08,3257058,2999983,245976,0,2952082,304976,0,1939476
2022-04-09,65292,65292,0,0,65292,0,0,0
2022-04-10,86200,86200,0,0,86200,0,0,86200
2022-04-11,2441863,1937171,412578,39600,1839759,602104,0,1272703
2022-04-12,3466860,2648629,780809,0,2528948,937912,0,1963731
2022-04-13,6623541,6439108,40392,55440,6346147,277394,0,4826583
2022-04-14,6409348,5961081,234685,213582,5961081,448267,0,4852104
2022-04-15,3053427,2893148,0,107890,2850380,203047,0,1785834
2022-04-17,7894,0,0,0,0,7894,0,0
2022-04-18,2798123,2549400,98560,105259,2368124,429999,0,1529828
2022-04-19,3797742,2929838,730870,134640,2929838,867904,0,1948902
2022-04-20,7242711,6231946,750544,161821,6050872,1191839,0,2082854
2022-04-21,4682873,4129775,495033,0,3956564,726309,0,2012817
2022-04-22,3416807,2872896,455668,23760,2787835,628972,0,640625
2022-04-25,3285523,2926290,311328,0,2926290,359233,0,1089784
2022-04-26,3217663,2131578,974267,0,2034910,1182742,0,771782
2022-04-27,6962951,6810414,97097,55440,6810414,152537,0,4710996
2022-04-28,4661683,4295889,141533,165231,4072001,589682,0,2317278
2022-04-29,3309056,3083573,52360,53900,3029673,279383,0,1762841
2022-04-30,758287,758287,0,0,758287,0,0,526363
2022-05-02,1743564,1500204,0,94274,1453278,290286,0,824612
2022-05-03,3886994,3170676,605438,110880,3170676,716318,0,2063494
2022-05-04,10032382,9820417,156525,55440,9732802,299580,0,7936810
2022-05-05,9140226,8543588,440638,84236,8311769,828457,0,6845967
2022-05-06,5172292,4902435,146896,107752,4902435,269857,0,3300269
2022-05-07,47520,47520,0,0,47520,0,0,0
2022-05-09,3421724,3064421,254996,0,2825710,596014,0,2200920
2022-05-10,4408929,3436975,704281,159707,3394207,1014722,0,2034314
2022-05-11,9475302,9328534,54454,50941,9328534,146768,0,7743817
2022-05-12,8149386,8032563,36353,39600,7754970,393793,0,5721290
2022-05-13,3999307,3769237,163027,0,3689289,310018,0,2332683
2022-05-14,293513,293513,0,0,293513,0,0,293513
2022-05-16,2826186,2630397,60742,46134,2437424,388762,0,1841581
2022-05-17,3677221,2488642,918353,220532,2488642,1188579,0,1383639
2022-05-18,8785107,8591188,58817,0,8554426,230681,0,6413863
2022-05-19,6328783,6054008,50294,100793,5998568,330215,0,4701967
2022-05-20,4158285,3539148,463974,108048,3547530,610755,0,2369058
2022-05-23,3419000,2580468,747571,0,2273179,1145821,0,1390911
2022-05-24,4328932,2963193,935996,236975,2747930,1581002,0,1451044
2022-05-25,9081087,8708873,153031,154440,8618288,462799,0,6793481
2022-05-26,5777983,5388243,257127,108409,5342725,435258,0,4390889
2022-05-27,5247680,5170714,52760,0,5116814,130866,0,3920076
2022-05-28,58265,58265,0,0,58265,0,0,0
2022-05-31,2914682,2572813,241600,0,2346320,568362,0,1519018
2022-06-01,3874312,3422297,295738,110880,3332130,542182,0,1983167
2022-06-02,8134264,7913012,167398,47520,7828955,305085,0,5872015
2022-06-03,6605695,6414922,151173,39600,6247276,358419,0,4598620
2022-06-04,391547,391547,0,0,391547,0,0,271203
2022-06-06,3277121,3076089,50435,104841,3076089,201032,0,2123324
2022-06-07,4324066,3713846,604669,0,3713846,610220,0,2320276
2022-06-08,3195007,2996048,103611,55440,2662510,532497,0,1551200
2022-06-09,13034593,12542294,441358,50941,12394694,639899,0,10217623
2022-06-10,7370181,7346421,0,23760,6912063,458118,0,5322220
2022-06-11,57024,57024,0,0,57024,0,0,0
2022-06-13,2687429,2596257,51264,0,2504484,182945,0,1881529
2022-06-14,4766721,4158644,594153,0,3948980,817741,0,2662012
2022-06-15,9205740,9106978,52360,0,9051096,154644,0,7560171
2022-06-16,8078956,7880996,151019,0,7827096,251860,0,5928698
2022-06-17,5780600,5616572,119973,39600,5452731,327869,0,3960498
2022-06-20,57420,57420,0,0,57420,0,0,0
2022-06-21,3854180,3334918,435794,0,3241660,612520,0,2202505
2022-06-22,5069714,5063169,0,0,4852064,217650,0,3877476
2022-06-23,9475501,9283670,191831,0,8994511,480990,0,6650096
2022-06-24,7006453,6948001,51093,0,6892119,114334,0,4985270
2022-06-25,698344,698344,0,0,698344,0,0,594671
2022-06-27,4456684,4274084,150920,31680,4274084,182600,0,3006435
2022-06-28,3239800,2709966,440246,0,2662446,577354,0,2014960
2022-06-29,7889325,7753519,96206,39600,7450055,439270,0,6114534
2022-06-30,10385518,10141320,244198,0,9809992,575526,0,7731524
2022-07-01,7849336,7661546,148190,39600,7661546,187790,0,5753871
2022-07-03,221530,221530,0,0,221530,0,0,221530
2022-07-05,3111672,2523495,495224,0,2221928,889744,0,1474502
2022-07-06,6094409,6041950,52459,0,5815926,278483,0,4876194
2022-07-07,11329497,10861786,344606,39600,10312388,1017109,0,7961371
2022-07-08,8069485,7921645,147840,0,7765971,303514,0,5739489
2022-07-09,809675,809675,0,0,809675,0,0,688855
2022-07-11,4944036,4696534,204358,0,4518211,425825,0,3523219
2022-07-12,5057125,4375672,583436,0,4375672,681453,0,2540613
2022-07-13,8951345,8686976,261975,0,8514577,436768,0,6907822
2022-07-14,10462123,9856807,605316,0,9414622,1047501,0,6751901
2022-07-15,10156315,9963126,193189,0,9648353,507962,0,7740029
2022-07-18,2500671,2364271,49280,0,2317345,183326,0,1543304
2022-07-19,3289754,2942674,344812,0,2942674,347080,0,1970244
2022-07-20,10075064,9780874,252610,0,9538155,536909,0,7825358
2022-07-21,8462082,7863462,598620,0,7586034,876048,0,6121983
2022-07-22,3712729,3709856,0,0,3491785,220944,0,2084141
2022-07-25,2840458,2735705,104720,0,2568059,272399,0,1881158
2022-07-26,5204306,4950958,197908,55440,4663693,540613,0,2863810
2022-07-27,8542829,8436776,98296,0,8173630,369199,0,6813124
2022-07-28,7506825,7063127,400017,0,6775849,730976,0,5522326
2022-07-29,5088767,4982748,102877,0,4831826,256941,0,3168773
2022-08-01,2737934,2583809,154125,0,2583809,154125,0,1791046
2022-08-02,3443354,3256801,142483,0,3155777,287577,0,1876909
2022-08-03,6830644,6728005,102639,0,6379494,451150,0,4526272
2022-08-04,9468940,9176241,204741,0,9122341,343781,0,8009680
2022-08-05,4384899,4136992,243223,0,3785175,599724,0,2369872
2022-08-08,2603384,2548930,54454,0,2453890,149494,0,1529510
2022-08-09,3982805,3621189,361616,0,3573610,409195,0,2227765
2022-08-10,9039784,8988691,51093,0,8803768,236016,0,7357190
2022-08-11,7944051,7721624,199672,0,7543385,400666,0,6269203
2022-08-12,4366051,4239637,106814,0,4192711,173340,0,2674664
2022-08-13,90787,90787,0,0,90787,0,0,90787
2022-08-15,2680876,2576514,101968,0,2389404,291472,0,1320563
2022-08-16,3383504,3147488,192456,0,3018097,365407,0,2262067
2022-08-17,12428005,12164890,250076,0,12116992,311013,0,10050615
2022-08-18,8475014,8279744,195270,0,8223862,251152,0,7093313
2022-08-19,4784656,4770422,0,0,4589694,194962,0,2748692
2022-08-20,50532,50532,0,0,50532,0,0,50532
2022-08-22,3196140,2894475,257121,0,2838593,357547,0,1689261
2022-08-23,3857371,3624235,232958,0,3253368,603825,0,2283317
2022-08-24,12090390,11889346,144787,0,11409300,681090,0,9108162
2022-08-25,9631235,9419166,204268,0,9323400,307835,0,7718250
2022-08-26,4510291,4458587,50327,0,4412255,98036,0,2866806
2022-08-29,3198530,3051152,47782,0,2616571,581959,0,1769978
2022-08-30,4368835,4218406,150429,0,4059122,309713,0,2934244
2022-08-31,13542486,13344728,152469,0,13249244,293242,0,11146309
2022-09-01,9197224,8754203,388531,0,8754203,443021,0,7009844
2022-09-02,4345294,4278737,0,0,4109725,235569,0,2476161
2022-09-05,212588,212588,0,0,212588,0,0,212588
2022-09-06,3068812,2756830,145508,0,2712698,356114,0,1576644
2022-09-07,5412340,5258340,101640,0,4917230,495110,0,4144184
2022-09-08,5880833,5596050,196427,0,5319198,561635,0,3678767
2022-09-09,8812026,8432323,321733,0,8320559,491467,0,6497900
2022-09-10,71755,71755,0,0,71755,0,0,0
2022-09-12,3067878,2896793,96206,0,2757438,310440,0,2159718
2022-09-13,2552693,2135862,358118,0,1979748,572615,0,1164073
2022-09-14,8153081,7915815,94827,0,7251131,901950,0,6211674
2022-09-15,8710722,8272962,310851,0,8217080,493642,0,5830962
2022-09-16,8418718,8321987,96731,0,8247561,171157,0,6447061
2022-09-17,35640,35640,0,0,35640,0,0,0
2022-09-19,1999319,1758126,0,55440,1714170,285149,0,1348920
2022-09-20,3803176,3464407,294034,0,3201648,601528,0,2379163
2022-09-21,8478915,8325194,101988,0,7997476,481439,0,5743866
2022-09-22,10637334,10436069,145244,0,10276407,360927,0,8791292
2022-09-23,5405780,5032823,362454,0,5032823,372957,0,3361847
2022-09-26,5522755,5377753,51975,0,5377753,145002,0,4373467
2022-09-27,4274131,3884335,344916,0,3791968,482163,0,2899890
2022-09-28,10848104,10654873,144582,0,10512861,335243,0,8652205
2022-09-29,8715321,8327725,328240,0,7977908,737413,0,6774818
2022-09-30,4600132,4535373,0,220,4535373,64539,0,3243097
2022-10-03,1710021,1570030,47782,0,1475500,234521,0,882465
2022-10-04,3947720,3555111,351995,0,3397906,549814,0,2090008
2022-10-05,11678269,11586377,0,0,11495180,183089,0,9549277
2022-10-06,7734998,7429121,303173,0,7373239,361759,0,6053620
2022-10-07,4087838,4087838,0,0,3827353,260485,0,2891806
2022-10-08,255438,255438,0,0,255438,0,0,255438
2022-10-11,2577590,2145164,296974,0,2145164,432426,0,1196431
2022-10-12,5027917,5025141,0,0,5025141,2776,0,4011707
2022-10-13,10486553,10339190,49144,0,10098613,387940,0,8122366
2022-10-14,7804676,7370547,325134,0,7035255,769421,0,5371803
2022-10-17,3822883,3708190,51251,0,3708190,114693,0,2238551
2022-10-18,4007926,3680904,145332,0,3487924,520002,0,2565504
2022-10-19,5240321,5091405,95302,0,4876261,364060,0,4193931
2022-10-20,9815790,9353335,420475,0,9241571,574219,0,6376452
2022-10-21,8801029,8694683,96292,0,8416433,384596,0,6874158
2022-10-24,1986564,1745739,104128,0,1502465,484099,0,869862
2022-10-25,2912620,2610389,195802,0,2046909,865711,0,1373407
2022-10-26,9434639,9384204,50435,0,9328322,106317,0,7856015
2022-10-27,7758000,7623843,47782,0,7623843,134157,0,6286589
2022-10-28,3884429,3822127,53295,0,3733643,150786,0,2218688
2022-10-31,2970870,2608249,265323,0,2608249,362621,0,1853533
2022-11-01,4069134,3770057,194612,0,3397379,671755,0,2531289
2022-11-02,7692014,7685135,0,0,7462049,229965,0,6493128
2022-11-03,6834643,6692528,110880,0,6644627,189739,0,5419663
2022-11-04,5859517,5859517,0,0,5722561,136549,0,4291601
2022-11-07,3191353,3044685,98019,0,2905011,286342,0,2225020
2022-11-08,3802952,3510417,194445,54530,3239606,562976,0,2113401
2022-11-09,10150877,10012611,89617,0,9821647,329230,0,8050351
2022-11-10,8265151,8143961,98424,0,8143961,121190,0,6258302
2022-11-13,46,0,0,0,0,0,0,0
2022-11-14,3472216,3419128,53088,0,3078920,393296,0,2249302
2022-11-15,1566611,1227159,290803,0,1227159,339452,0,776491
2022-11-16,4717653,4717653,0,0,4417680,299973,0,3635552
2022-11-17,6857710,6754092,49144,0,6384394,473316,0,4637571
2022-11-18,5962805,5896627,49280,0,5587756,375049,0,3961078
2022-11-21,2958365,2958365,0,0,2958365,0,0,1923481
2022-11-22,5478501,5233430,196425,0,5132010,346491,0,3648846
2022-11-23,9474428,9276591,150566,0,8794290,680138,0,6391803
2022-11-24,1062213,1062213,0,0,1062213,0,0,1030612
2022-11-25,12032967,11867936,151270,0,11647202,385765,0,9710127
2022-11-28,5068623,4902744,149162,0,4902744,165879,0,3972689
2022-11-29,3383240,2899911,391149,0,2850015,533225,0,2103109
2022-11-30,5429198,5221490,207708,0,5173589,255609,0,4368296
2022-12-01,6543368,6534465,0,0,6188131,355237,0,4096122
2022-12-02,6984127,6825089,157080,0,6489797,494330,0,5216574
2022-12-05,3576391,3489174,0,0,3251232,325159,0,2420112
2022-12-06,3226444,2845639,287276,0,2845639,380805,0,2108949
2022-12-07,9931509,9833490,98019,0,9833490,98019,0,8390819
2022-12-08,8052119,7694975,357144,0,7301164,750955,0,6129676
2022-12-09,4352188,4247303,51040,0,3678360,673828,0,2574617
2022-12-12,2576168,2469347,52976,0,2237588,338580,0,1051347
2022-12-13,3328965,2928910,340868,0,2730541,598424,0,2262216
2022-12-14,6624338,6580778,0,0,6580778,43560,0,5062658
2022-12-15,10066402,9802358,264044,0,9556112,510290,0,7976972
2022-12-16,3595423,3535299,52853,0,3535299,60124,0,2366305
2022-12-19,2726381,2527285,199096,0,2198966,527415,0,1373368
2022-12-20,3640233,3253587,343086,0,2757744,882489,0,2200611
2022-12-21,8873090,8718166,99484,55440,8718166,154924,0,7366892
2022-12-22,7680570,7536052,144518,0,7223848,456722,0,5721522
2022-12-23,3885308,3671351,212520,0,3671351,213957,0,2076526
2022-12-27,2668549,1984837,483809,0,1984837,683712,0,1160668
2022-12-28,4474855,4259440,215415,0,3828881,645974,0,3116602
2022-12-29,8098393,8005553,49280,0,7680878,417515,0,5824656
2022-12-30,8470541,8313461,157080,0,8147797,322744,0,6426742
2023-01-03,2917323,2577466,296075,0,2465702,451621,0,1278865
2023-01-04,7271630,7083200,144870,0,6795172,476458,0,5584739
2023-01-05,5365728,5122254,243474,0,5122254,243474,0,4063388
2023-01-06,9925512,9559355,361759,0,9559355,366157,0,7422240
2023-01-09,4082910,3744888,338022,0,3417048,665862,0,2426396
2023-01-10,8421772,7445439,787319,0,7337639,1084133,0,6243333
2023-01-11,7514507,7368879,0,0,6915165,599342,0,5891219
2023-01-12,7505864,7219691,283408,0,6987941,517923,0,5243578
2023-01-13,7620212,7172556,447656,0,6986088,634124,0,5748253
2023-01-17,4073315,3174907,840761,52470,2895497,1177818,0,1680402
2023-01-18,5340181,5135975,151118,0,5053563,286618,0,4185559
2023-01-19,7603462,7277604,99574,169488,7229703,373759,0,5302605
2023-01-20,7184798,6778700,395010,0,6435100,749698,0,5154115
2023-01-21,53130,53130,0,0,53130,0,0,0
2023-01-23,4156205,3788233,319323,0,3541451,614754,0,2645369
2023-01-24,2834174,2581339,143475,107325,2581339,252835,0,1454092
2023-01-25,6563825,6305307,161091,0,6305307,258518,0,4806643
2023-01-26,10291370,9825674,354816,110880,9733817,557553,0,7751463
2023-01-27,7751584,7607134,95801,0,7285442,466142,0,5828287
2023-01-30,2441954,2026585,306909,104720,2026585,415369,0,1273654
2023-01-31,3684875,2859522,389308,380184,2722869,962006,0,1970508
2023-02-01,7358670,6892713,299637,166320,6698581,660089,0,5355011
2023-02-02,5588313,5153471,334573,92070,5153471,434842,0,4263345
2023-02-03,3346050,2943741,402309,0,2853948,492102,0,1631644
2023-02-05,54454,0,54454,0,0,54454,0,0
2023-02-06,1953587,1745561,204435,0,1605074,348513,0,1166341
2023-02-07,2948927,2463424,262689,215334,2463424,485503,0,1833726
2023-02-08,7378076,7155779,155769,55440,6982061,396015,0,5590328
2023-02-09,6747316,6573120,174196,0,6573120,174196,0,5269332
2023-02-10,3533589,3229490,196750,48840,3005171,528418,0,1882741
2023-02-13,2721739,2161538,299527,258280,1982081,739658,0,1322774
2023-02-14,3351860,2774820,411552,165488,2718938,632922,0,2034608
2023-02-15,8064136,7719062,114954,221760,7719062,345074,0,6213464
2023-02-16,6984259,6585337,305422,93500,6452395,531864,0,5288750
2023-02-17,3878146,3478648,349626,49155,3398938,478893,0,2007733
2023-02-18,268418,268418,0,0,268418,0,0,268418
2023-02-21,3610954,2740793,391974,430447,2694989,915965,0,1808176
2023-02-22,4623012,4367292,96466,156860,4177834,445178,0,3352979
2023-02-23,7742818,7203623,389170,150025,7037506,705312,0,5354375
2023-02-24,5576181,5321648,106814,147719,5321648,254533,0,4076939
2023-02-27,3645957,3399365,245186,0,3399365,246592,0,2385862
2023-02-28,3408738,2408215,780347,210496,2365447,1043291,0,1770327
2023-03-01,6402704,6254358,46926,55440,6254358,148346,0,5578678
2023-03-02,8268112,7607538,388019,272555,7372941,895171,0,5236462
2023-03-03,7680821,6986411,600910,93500,6938510,742311,0,5732970
2023-03-06,2547162,2186327,254161,104280,1919249,627913,0,1504950
2023-03-07,3210827,3020439,145508,0,2785791,425036,0,1915431
2023-03-08,7146796,6901989,100100,110880,6846549,300247,0,5932839
2023-03-09,7112247,6429068,538544,142241,6392988,719259,0,5203420
2023-03-10,3463517,3365065,98384,0,3236510,226939,0,2155181
2023-03-13,2216807,1815320,301607,99880,1767422,449385,0,1023081
2023-03-14,3411446,2548605,643140,219701,2501050,910396,0,1767380
2023-03-15,7626380,7093731,159720,372240,6906919,719461,0,5890991
2023-03-16,5876343,5332559,340280,163240,5332559,543784,0,4042435
2023-03-17,2652428,2256441,347147,48840,2201001,451427,0,1367471
2023-03-20,2163791,1544900,298571,320320,1334800,828991,0,693318
2023-03-21,3467891,2755491,494989,217411,2755491,712400,0,2134831
2023-03-22,7009884,6293492,344636,371756,6248286,761598,0,5231683
2023-03-23,5855774,5144142,454892,256740,4807113,1048661,0,4029192
2023-03-24,3586919,3103461,478618,0,3103461,483458,0,2202982
2023-03-27,2467164,2005457,350827,110880,1969377,497787,0,1362868
2023-03-28,3325113,2638711,443674,242728,2466358,858755,0,1771431
2023-03-29,6113157,5746226,151899,208652,5746226,366931,0,4921459
2023-03-30,6357413,5550866,502859,303688,5550866,806547,0,4620811
2023-03-31,4096136,3896770,148502,50864,3896770,199366,0,2752812
2023-04-02,50941,0,0,50941,0,50941,0,0
2023-04-03,2543800,2337971,200160,0,2164846,378954,0,1645468
2023-04-04,2850101,2450819,339418,55024,2450819,399282,0,1705473
2023-04-05,7032835,6565095,149140,313896,6517575,515260,0,5888421
2023-04-06,8223828,7713307,47520,417021,7576258,647570,0,5909423
2023-04-07,4281930,4144802,91786,0,4097231,184699,0,2765754
2023-04-10,3300485,2801197,389728,104720,2638872,661613,0,1808165
2023-04-11,2693123,2190150,399010,103963,2143818,549305,0,1378582
2023-04-12,9465344,9359619,46688,53757,9220847,244497,0,8055340
2023-04-13,5941180,5391633,304247,245300,5391633,549547,0,4420393
2023-04-14,4712828,4468804,244024,0,4468804,244024,0,3210645
2023-04-17,3563557,3096642,149968,256960,3096642,466915,0,2400648
2023-04-18,3908925,2884573,970452,53900,2582948,1325977,0,1770094
2023-04-19,5319053,4908996,251798,158259,4908996,410057,0,4088234
2023-04-20,5014541,4510460,299261,204820,4371142,643399,0,3095841
2023-04-21,2356973,1965258,245195,101640,1965258,391715,0,994292
2023-04-23,50820,0,50820,0,0,50820,0,0
2023-04-24,1752021,1290919,150704,310398,1197661,554360,0,784659
2023-04-25,3611409,3306201,242521,54767,3304331,305208,0,2486718
2023-04-26,7328597,7166989,101464,55440,7166989,161608,0,5803792
2023-04-27,9225209,8548005,254369,422835,8382866,842343,0,6445323
2023-04-28,4209518,4045926,154154,0,3954316,255202,0,2629686
2023-05-01,3004929,2798958,52140,104236,2751462,253467,0,2030970
2023-05-02,8994257,8665983,285506,42768,8618082,376175,0,6217050
2023-05-03,9927237,9692171,190450,44616,9692171,235066,0,7805516
2023-05-04,9580700,8829336,555564,195800,8736115,844585,0,6941011
2023-05-05,4717567,4418606,295001,0,4343916,373651,0,3212036
2023-05-08,3560658,3302113,102807,150260,3162603,398055,0,1993141
2023-05-09,4163678,3909468,143330,110880,3825870,337808,0,2684702
2023-05-10,10587242,10323905,97662,109340,10220125,367117,0,8187709
2023-05-11,8552893,8001020,409313,142560,7835459,717434,0,6246292
2023-05-12,4706064,4299438,351186,55440,4299438,406626,0,2706621
2023-05-15,3749267,3552914,147456,0,3460107,289160,0,2636300
2023-05-16,4129849,3831505,194504,95040,3783954,345895,0,2725216
2023-05-17,9895974,9699032,196942,0,9493170,402804,0,7837506
2023-05-18,8721132,8124716,493456,102960,8031911,689221,0,6285838
2023-05-19,4544511,4459591,47520,37400,4459591,84920,0,3101530
2023-05-22,2987531,2779358,208173,0,2491237,496294,0,1897619
2023-05-23,4222538,3681569,485309,48840,3681569,540969,0,2661764
2023-05-24,10215179,9913093,302086,0,9789417,425762,0,8059560
2023-05-25,9953269,9071918,539535,341816,8923970,1029299,0,6483742
2023-05-26,4502098,4502098,0,0,4502098,0,0,2868317
2023-05-29,456801,212137,244664,0,0,456801,0,0
2023-05-30,3515281,3176134,339147,0,3176134,339147,0,2017184
2023-05-31,5420215,5168152,108601,39600,5120850,299365,0,4171765
2023-06-01,11027736,10876554,146342,0,10665720,362016,0,7651040
