date,lluvia_14d_mtt,lluvia_14d_slp,lluvia_14d_tabasco,lluvia_14d_tuxtepec,lluvia_14d_yucatan,lluvia_7d_mtt,lluvia_7d_slp,lluvia_7d_tabasco,lluvia_7d_tuxtepec,lluvia_7d_yucatan,lluvia_mm_mtt,lluvia_mm_slp,lluvia_mm_tabasco,lluvia_mm_tuxtepec,lluvia_mm_yucatan,lluvia_mm_ponderada,lluvia_7d_ponderada,lluvia_14d_ponderada,lluvia_mm,lluvia_7d,lluvia_14d,lluvia_14d_lag6,lluvia_7d_lag7,lluvia_3d_lag7
2018-02-02,111.34,18.78,261.89,67.78999999999999,47.39,78.01999999999998,17.419999999999998,160.12,30.29,22.77,0.78,0.11,0.82,2.86,0.0,1.0824137931034483,69.1897701149425,106.44919540229887,1.0824137931034483,69.1897701149425,106.44919540229887,54.47528735632184,37.25942528735632,2.8304597701149423
2018-02-03,109.03,18.63,262.63,67.19999999999999,47.39,76.53999999999999,16.48,156.62,29.589999999999996,12.28,0.34,0.01,0.83,0.74,0.0,0.41448275862068973,67.20390804597702,104.95781609195403,0.41448275862068973,67.20390804597702,104.95781609195403,79.69540229885057,37.75390804597701,2.4003448275862067
2018-02-04,108.99,18.64,262.58000000000004,67.11999999999999,46.03,40.31,5.819999999999999,123.03,21.329999999999995,4.850000000000001,0.0,0.01,0.0,0.0,0.0,0.0005747126436781609,39.454942528735636,104.83666666666666,0.0005747126436781609,39.454942528735636,104.83666666666666,114.34091954022989,65.38172413793103,27.749540229885056
2018-02-05,105.46,18.53,262.16,67.22,45.93,1.34,0.19,36.67,4.169999999999996,0.2500000000000018,0.01,0.01,0.0,0.18,0.0,0.03988505747126436,4.574367816091954,102.61816091954023,0.03988505747126436,4.574367816091954,102.61816091954023,110.46919540229885,98.04379310344828,34.92045977011494
2018-02-06,101.82999999999998,18.48,247.41,64.71,39.190000000000005,1.13,0.1699999999999999,4.19,3.929999999999996,0.0,0.0,0.02,0.0,0.13,0.0,0.025057471264367817,1.7710344827586197,98.32643678160917,0.025057471264367817,1.7710344827586197,98.32643678160917,106.65344827586206,96.55540229885058,2.828390804597701
2018-02-07,93.27,21.16,223.2,56.06,31.19,4.73,3.37,2.09,4.359999999999996,0.0,3.6,3.21,0.43,0.45,0.0,2.5363218390804603,4.099540229885057,89.16885057471265,2.5363218390804603,4.099540229885057,89.16885057471265,105.81850574712644,85.0693103448276,0.20781609195402298
2018-02-08,101.37,22.42,172.66,54.97,26.19,21.63,5.02,10.1,23.11,0.0,16.9,1.65,8.02,18.75,0.0,14.678045977011495,18.776781609195403,89.71459770114943,14.678045977011495,18.776781609195403,89.71459770114943,106.44919540229887,70.93781609195402,0.0008045977011494254
2018-02-09,102.66,22.53,170.75,55.63,22.77,24.64,5.109999999999999,10.63,25.34,0.0,3.79,0.2,1.35,5.09,0.0,3.408620689655172,21.102988505747124,90.29275862068964,3.408620689655172,21.102988505747124,90.29275862068964,104.95781609195403,69.1897701149425,1.0824137931034483
2018-02-10,100.85,21.58,168.74999999999997,54.22,12.92,24.31,5.1,12.13,24.629999999999995,0.6400000000000018,0.01,0.0,2.33,0.03,0.64,0.2359770114942529,20.924482758620687,88.1283908045977,0.2359770114942529,20.924482758620687,88.1283908045977,104.83666666666666,67.20390804597702,0.41448275862068973
2018-02-11,64.67,10.96,135.15999999999997,46.1,5.63,24.36,5.140000000000001,12.13,24.77,0.7800000000000018,0.05,0.05,0.0,0.14,0.14,0.06770114942528736,20.9916091954023,60.446551724137926,0.06770114942528736,20.9916091954023,60.446551724137926,102.61816091954023,39.454942528735636,0.0005747126436781609
2018-02-12,29.27,5.66,66.17999999999999,34.91,1.03,27.93,5.470000000000001,29.51,30.739999999999995,0.7800000000000018,3.58,0.34,17.38,6.15,0.0,4.771034482758621,25.722758620689657,30.29712643678161,4.771034482758621,25.722758620689657,30.29712643678161,98.32643678160917,4.574367816091954,0.03988505747126436
2018-02-13,29.92,6.25,39.72,40.2,0.91,28.79,6.08,35.53,36.27,0.9100000000000018,0.86,0.63,6.02,5.66,0.13,2.1027586206896554,27.80045977011494,29.571494252873563,2.1027586206896554,27.80045977011494,29.571494252873563,89.16885057471265,1.7710344827586197,0.025057471264367817
2018-02-14,31.37,6.74,43.85,48.01,1.06,26.64,3.37,41.76,43.64999999999999,1.0600000000000018,1.45,0.5,6.66,7.83,0.15,2.9132183908045977,28.177356321839078,32.276896551724136,2.9132183908045977,28.177356321839078,32.276896551724136,89.71459770114943,4.099540229885057,2.5363218390804603
2018-02-15,31.5,6.74,46.66,48.89,1.14,9.87,1.72,36.56,25.78,1.140000000000002,0.13,0.0,2.82,0.88,0.08,0.4740229885057471,13.973333333333333,32.75011494252873,0.4740229885057471,13.973333333333333,32.75011494252873,90.29275862068964,18.776781609195403,14.678045977011495
2018-02-16,30.75,6.63,47.07,46.03,1.14,6.11,1.52,36.44,20.69,1.140000000000002,0.03,0.0,1.23,0.0,0.0,0.11758620689655172,10.682298850574712,31.785287356321838,0.11758620689655172,10.682298850574712,31.785287356321838,88.1283908045977,21.102988505747124,3.408620689655172
2018-02-17,30.430000000000003,6.67,46.28,45.29,1.14,6.12,1.57,34.14999999999999,20.66,0.5000000000000018,0.02,0.05,0.04,0.0,0.0,0.018505747126436784,10.464827586206898,31.38931034482759,0.018505747126436784,10.464827586206898,31.38931034482759,60.446551724137926,20.924482758620687,0.2359770114942529
2018-02-18,30.8,6.74,47.120000000000005,45.52,1.14,6.44,1.6,34.989999999999995,20.75,0.3600000000000017,0.37,0.08,0.84,0.23,0.0,0.34413793103448276,10.741264367816092,31.732873563218394,0.34413793103448276,10.741264367816092,31.732873563218394,30.29712643678161,20.9916091954023,0.06770114942528736
2018-02-19,30.83,6.989999999999999,47.17,45.64,1.26,2.9,1.52,17.66,14.899999999999997,0.4800000000000017,0.04,0.26,0.05,0.3,0.12,0.10586206896551725,6.0760919540229885,31.798850574712638,0.10586206896551725,6.0760919540229885,31.798850574712638,29.571494252873563,25.722758620689657,4.771034482758621
2018-02-20,32.49,8.43,47.22,45.8,5.54,3.7,2.35,11.69,9.529999999999996,4.630000000000002,1.66,1.46,0.05,0.29,4.28,1.4175862068965517,5.390919540229884,33.19137931034482,1.4175862068965517,5.390919540229884,33.19137931034482,32.276896551724136,27.80045977011494,2.1027586206896554
2018-02-21,30.58,5.91,46.84,45.43,7.36,3.94,2.54,5.08,1.7799999999999965,6.300000000000002,1.69,0.69,0.05,0.08,1.82,1.2119540229885055,3.6896551724137923,31.867011494252875,1.2119540229885055,3.6896551724137923,31.867011494252875,32.75011494252873,28.177356321839078,2.9132183908045977
2018-02-22,14.11,4.419999999999999,38.82,26.9,8.26,4.24,2.7,2.26,1.1199999999999966,7.120000000000001,0.43,0.16,0.0,0.22,0.9,0.36827586206896545,3.583908045977011,17.55724137931034,0.36827586206896545,3.583908045977011,17.55724137931034,31.785287356321838,13.973333333333333,0.4740229885057471
2018-02-23,10.65,4.3,38.86,22.12,10.12,4.54,2.78,2.42,1.4299999999999964,8.98,0.33,0.08,1.39,0.31,1.86,0.4851724137931034,3.951494252873563,14.633793103448276,0.4851724137931034,3.951494252873563,14.633793103448276,31.38931034482759,10.682298850574712,0.11758620689655172
2018-02-24,10.64,4.3100000000000005,36.85,22.21,9.56,4.5200000000000005,2.74,2.7,1.5499999999999965,9.06,0.0,0.01,0.32,0.12,0.08,0.052988505747126435,3.9859770114942523,14.45080459770115,0.052988505747126435,3.9859770114942523,14.45080459770115,31.732873563218394,10.464827586206898,0.018505747126436784
2018-02-25,10.6,4.26,36.85,22.07,9.42,4.16,2.66,1.86,1.3199999999999965,9.06,0.01,0.0,0.0,0.0,0.0,0.0062068965517241385,3.6480459770114937,14.389310344827587,0.0062068965517241385,3.6480459770114937,14.389310344827587,31.798850574712638,10.741264367816092,0.34413793103448276
2018-02-26,7.56,4.69,19.47,17.93,9.42,4.66,3.17,1.81,3.0299999999999963,8.940000000000001,0.54,0.77,0.0,2.01,0.0,0.749080459770115,4.291264367816091,10.36735632183908,0.749080459770115,4.291264367816091,10.36735632183908,33.19137931034482,6.0760919540229885,0.10586206896551725
2018-02-27,6.74,4.28,13.47,12.65,9.29,3.04,1.93,1.78,3.119999999999996,4.660000000000002,0.04,0.22,0.02,0.38,0.0,0.10896551724137933,2.9826436781609194,8.373563218390805,0.10896551724137933,2.9826436781609194,8.373563218390805,31.867011494252875,5.390919540229884,1.4175862068965517
2018-02-28,5.29,3.78,6.81,4.82,9.14,1.35,1.24,1.73,3.039999999999996,2.8400000000000016,0.0,0.0,0.0,0.0,0.0,0.0,1.7706896551724134,5.460344827586208,0.0,1.7706896551724134,5.460344827586208,17.55724137931034,3.6896551724137923,1.2119540229885055
2018-03-01,5.83,3.78,3.99,3.99,9.06,1.5900000000000003,1.08,1.73,2.869999999999997,1.9400000000000015,0.67,0.0,0.0,0.05,0.0,0.4250574712643678,1.8274712643678157,5.411379310344827,0.4250574712643678,1.8274712643678157,5.411379310344827,14.633793103448276,3.583908045977011,0.36827586206896545
2018-03-02,5.83,3.78,6.819999999999999,4.53,9.06,1.29,1.0,4.4,3.0999999999999965,0.0800000000000017,0.03,0.0,4.06,0.54,0.0,0.4445977011494253,1.7868965517241373,5.7383908045977,0.4445977011494253,1.7868965517241373,5.7383908045977,14.45080459770115,3.951494252873563,0.4851724137931034
2018-03-03,5.8100000000000005,3.73,13.0,4.5600000000000005,9.06,1.29,0.99,10.3,3.009999999999996,0.0,0.0,0.0,6.22,0.03,0.0,0.5059770114942528,2.239885057471264,6.225862068965518,0.5059770114942528,2.239885057471264,6.225862068965518,14.389310344827587,3.9859770114942523,0.052988505747126435
2018-03-04,5.44,3.65,13.43,4.33,9.06,1.28,0.99,11.57,3.009999999999996,0.0,0.0,0.0,1.27,0.0,0.0,0.10218390804597702,2.3358620689655165,5.983908045977012,0.10218390804597702,2.3358620689655165,5.983908045977012,10.36735632183908,3.6480459770114937,0.0062068965517241385
2018-03-05,5.4,3.4,13.38,4.03,8.94,0.7400000000000001,0.23,11.57,0.9999999999999966,0.0,0.0,0.01,0.0,0.0,0.0,0.0005747126436781609,1.58735632183908,5.878620689655173,0.0005747126436781609,1.58735632183908,5.878620689655173,8.373563218390805,4.291264367816091,0.749080459770115
2018-03-06,5.55,4.27,13.33,3.75,4.66,2.51,2.34,11.55,0.6299999999999966,0.0,1.81,2.33,0.0,0.01,0.0,1.2591954022988505,2.7375862068965513,5.7202298850574715,1.2591954022988505,2.7375862068965513,5.7202298850574715,5.460344827586208,2.9826436781609194,0.10896551724137933
2018-03-07,32.5,12.27,13.36,5.42,4.65,31.15,11.03,11.63,2.3799999999999963,1.8100000000000016,28.64,8.69,0.08,1.75,1.81,18.708275862068966,21.445862068965514,23.216551724137933,18.708275862068966,21.445862068965514,23.216551724137933,5.411379310344827,1.7706896551724134,0.0
2018-03-08,34.230000000000004,13.01,14.32,5.369999999999999,10.59,32.64,11.93,12.59,2.499999999999997,8.650000000000002,2.16,0.9,0.96,0.17,6.84,1.8940229885057474,22.914827586206897,24.742298850574713,1.8940229885057474,22.914827586206897,24.742298850574713,5.7383908045977,1.8274712643678157,0.4250574712643678
2018-03-09,34.5,13.32,12.98,5.11,10.2,33.21,12.32,8.58,2.0099999999999967,10.120000000000005,0.6,0.39,0.05,0.05,1.47,0.49252873563218386,22.96275862068966,24.749655172413792,0.49252873563218386,22.96275862068966,24.749655172413792,6.225862068965518,1.7868965517241373,0.4445977011494253
2018-03-10,34.510000000000005,13.31,12.66,5.02,10.19,33.22,12.32,2.36,2.0099999999999967,10.19,0.01,0.0,0.0,0.03,0.07,0.01574712643678161,22.472528735632185,24.712413793103448,0.01574712643678161,22.472528735632185,24.712413793103448,5.983908045977012,2.239885057471264,0.5059770114942528
2018-03-11,34.59,13.58,12.66,5.02,10.19,33.31,12.59,1.09,2.0099999999999967,10.19,0.09,0.27,0.0,0.0,0.0,0.07137931034482758,22.44172413793104,24.77758620689655,0.07137931034482758,22.44172413793104,24.77758620689655,5.878620689655173,2.3358620689655165,0.10218390804597702
2018-03-12,51.62,13.96,14.06,10.47,15.15,50.88,13.73,2.49,9.469999999999995,15.150000000000002,17.57,1.15,1.4,7.46,4.96,12.741264367816093,35.18241379310344,36.76977011494253,12.741264367816093,35.18241379310344,36.76977011494253,5.7202298850574715,1.58735632183908,0.0005747126436781609
2018-03-13,58.56,14.57,16.95,14.66,15.86,56.05,12.23,5.4,14.029999999999998,15.860000000000005,6.98,0.83,2.91,4.57,0.71,5.495517241379311,39.4187356321839,42.15632183908046,5.495517241379311,39.4187356321839,42.15632183908046,23.216551724137933,2.7375862068965513,1.2591954022988505
2018-03-14,65.0,16.8,21.75,19.73,15.86,33.85,5.77,10.12,17.349999999999998,14.05,6.44,2.23,4.8,5.07,0.0,5.444022988505748,26.15448275862069,47.600344827586206,5.444022988505748,26.15448275862069,47.600344827586206,24.742298850574713,21.445862068965514,18.708275862068966
2018-03-15,66.35,16.939999999999998,21.84,20.7,15.86,33.71,5.01,9.25,18.2,7.210000000000002,2.02,0.14,0.09,1.02,0.0,1.4566666666666666,25.717126436781612,48.63195402298851,1.4566666666666666,25.717126436781612,48.63195402298851,24.749655172413792,22.914827586206897,1.8940229885057474
2018-03-16,66.39999999999999,16.95,17.8,20.5,15.86,33.19,4.63,9.22,18.49,5.740000000000002,0.08,0.01,0.02,0.34,0.0,0.11436781609195404,25.338965517241377,48.301724137931025,0.11436781609195404,25.338965517241377,48.301724137931025,24.712413793103448,22.96275862068966,0.49252873563218386
2018-03-17,66.72,16.95,11.58,20.6,15.86,33.5,4.63,9.22,18.59,5.670000000000002,0.32,0.0,0.0,0.13,0.0,0.22252873563218392,25.54574712643678,48.01827586206897,0.22252873563218392,25.54574712643678,48.01827586206897,24.77758620689655,22.472528735632185,0.01574712643678161
2018-03-18,66.77,16.95,10.31,20.61,15.86,33.46,4.359999999999999,9.22,18.6,5.670000000000002,0.05,0.0,0.0,0.01,0.0,0.03287356321839081,25.507241379310347,47.94896551724138,0.03287356321839081,25.507241379310347,47.94896551724138,36.76977011494253,22.44172413793104,0.07137931034482758
2018-03-19,66.82,16.939999999999998,10.31,20.61,15.86,15.94,3.21,7.819999999999999,11.139999999999995,0.7100000000000017,0.05,0.0,0.0,0.0,0.0,0.031034482758620693,12.797011494252875,47.97942528735632,0.031034482758620693,12.797011494252875,47.97942528735632,42.15632183908046,35.18241379310344,12.741264367816093
2018-03-20,71.03,14.67,10.56,20.72,15.86,14.98,2.44,5.16,6.689999999999997,0.0,6.02,0.06,0.25,0.12,0.0,3.7821839080459765,11.08367816091954,50.50241379310345,3.7821839080459765,11.08367816091954,50.50241379310345,47.600344827586206,39.4187356321839,5.495517241379311
2018-03-21,63.61,7.98,11.18,23.64,14.05,29.76,2.21,1.0599999999999992,6.2899999999999965,0.0,21.22,2.0,0.7,4.67,0.0,14.201149425287355,19.84080459770115,45.99528735632183,14.201149425287355,19.84080459770115,45.99528735632183,48.63195402298851,26.15448275862069,5.444022988505748
2018-03-22,69.36,8.79,10.83,27.11,7.21,35.65,3.78,1.5799999999999992,8.909999999999997,0.0,7.91,1.71,0.61,3.64,0.0,5.726436781609197,24.11057471264368,49.827701149425295,5.726436781609197,24.11057471264368,49.827701149425295,48.301724137931025,25.717126436781612,1.4566666666666666
2018-03-23,72.50999999999999,9.409999999999998,13.4,30.03,5.74,39.32,4.78,4.18,11.539999999999996,0.0,3.75,1.01,2.62,2.97,0.0,3.1426436781609195,27.13885057471264,52.47781609195402,3.1426436781609195,27.13885057471264,52.47781609195402,48.01827586206897,25.338965517241377,0.11436781609195404
2018-03-24,72.59,9.44,13.4,30.08,5.67,39.09,4.81,4.18,11.489999999999997,0.0,0.09,0.03,0.0,0.08,0.0,0.07229885057471264,26.98862068965517,52.53436781609196,0.07229885057471264,26.98862068965517,52.53436781609196,47.94896551724138,25.54574712643678,0.22252873563218392
2018-03-25,72.5,9.18,13.4,30.08,5.67,39.04,4.82,4.18,11.479999999999997,0.0,0.0,0.01,0.0,0.0,0.0,0.0005747126436781609,26.956321839080456,52.46356321839081,0.0005747126436781609,26.956321839080456,52.46356321839081,47.97942528735632,25.507241379310347,0.03287356321839081
2018-03-26,54.96,8.040000000000001,12.0,22.62,0.71,39.02,4.83,4.18,11.479999999999997,0.0,0.03,0.01,0.0,0.0,0.0,0.019195402298850573,26.94448275862069,39.74149425287356,0.019195402298850573,26.94448275862069,39.74149425287356,50.50241379310345,12.797011494252875,0.031034482758620693
2018-03-27,47.99,7.22,9.09,18.05,0.0,33.010000000000005,4.779999999999999,3.9299999999999993,11.359999999999996,0.0,0.01,0.01,0.0,0.0,0.0,0.0067816091954022995,23.169080459770115,34.252758620689654,0.0067816091954022995,23.169080459770115,34.252758620689654,45.99528735632183,11.08367816091954,3.7821839080459765
2018-03-28,41.55,5.010000000000001,4.29,12.98,0.0,11.79,2.8,3.2299999999999995,6.689999999999997,0.0,0.0,0.02,0.0,0.0,0.0,0.0011494252873563218,8.969080459770115,28.809885057471266,0.0011494252873563218,8.969080459770115,28.809885057471266,49.827701149425295,19.84080459770115,14.201149425287355
2018-03-29,44.96,4.88,5.61,14.56,0.0,9.31,1.1,4.029999999999999,5.649999999999997,0.0,5.43,0.01,1.41,2.6,0.0,3.962528735632184,7.205172413793103,31.315747126436783,3.962528735632184,7.205172413793103,31.315747126436783,52.47781609195402,24.11057471264368,5.726436781609197
2018-03-30,48.06999999999999,4.87,18.27,20.03,0.02,8.75,0.09,14.09,8.489999999999997,0.0200000000000017,3.19,0.0,12.68,5.81,0.02,4.069885057471264,8.132413793103447,35.27126436781609,4.069885057471264,8.132413793103447,35.27126436781609,52.53436781609196,27.13885057471264,3.1426436781609195
2018-03-31,47.85,4.88,31.66,21.22,7.869999999999999,8.76,0.07,27.48,9.729999999999997,7.870000000000001,0.1,0.01,13.39,1.32,7.85,1.8339080459770114,9.894022988505748,36.882643678160925,1.8339080459770114,9.894022988505748,36.882643678160925,52.46356321839081,26.98862068965517,0.07229885057471264
2018-04-01,47.87,4.88,32.18,21.22,8.54,8.83,0.06,28.0,9.739999999999997,8.540000000000001,0.07,0.0,0.52,0.01,0.67,0.12563218390804598,10.019080459770116,36.975402298850575,0.12563218390804598,10.019080459770116,36.975402298850575,39.74149425287356,26.956321839080456,0.0005747126436781609
2018-04-02,47.82,4.88,32.2,21.22,8.549999999999999,8.8,0.05,28.02,9.739999999999997,8.55,0.0,0.0,0.02,0.0,0.01,0.0021839080459770117,10.00206896551724,36.94655172413793,0.0021839080459770117,10.00206896551724,36.94655172413793,34.252758620689654,26.94448275862069,0.019195402298850573
2018-04-03,42.03,4.93,31.95,21.12,8.549999999999999,9.02,0.15,28.02,9.759999999999996,8.55,0.23,0.11,0.0,0.02,0.0,0.15275862068965518,10.148045977011494,33.31712643678161,0.15275862068965518,10.148045977011494,33.31712643678161,28.809885057471266,23.169080459770115,0.0067816091954022995
2018-04-04,48.13,11.06,32.730000000000004,31.27,8.549999999999999,36.34,8.260000000000002,29.5,24.58,8.55,27.32,8.13,1.48,14.82,0.0,20.269080459770112,30.415977011494252,39.38505747126437,20.269080459770112,30.415977011494252,39.38505747126437,31.315747126436783,8.969080459770115,0.0011494252873563218
2018-04-05,48.24,9.53,35.050000000000004,30.5,8.549999999999999,38.93,8.430000000000001,31.02,24.849999999999994,8.55,8.02,0.18,2.93,2.87,0.0,5.75183908045977,32.20528735632184,39.41045977011493,5.75183908045977,32.20528735632184,39.41045977011493,35.27126436781609,7.205172413793103,3.962528735632184
2018-04-06,44.99,8.53,32.82000000000001,29.15,8.549999999999999,36.24,8.440000000000001,18.73,20.66,8.530000000000001,0.5,0.01,0.39,1.62,0.0,0.6402298850574712,28.775632183908048,36.9080459770115,0.6402298850574712,28.775632183908048,36.9080459770115,36.882643678160925,8.132413793103447,4.069885057471264
2018-04-07,45.01,8.610000000000001,32.910000000000004,29.25,8.549999999999999,36.25,8.540000000000003,5.430000000000001,19.52,0.6800000000000018,0.11,0.11,0.09,0.18,0.0,0.11494252873563218,27.05666666666667,36.95068965517241,0.11494252873563218,27.05666666666667,36.95068965517241,36.975402298850575,9.894022988505748,1.8339080459770114
2018-04-08,47.83,8.790000000000001,32.95,29.94,8.549999999999999,39.0,8.730000000000002,4.949999999999999,20.2,0.0100000000000017,2.82,0.19,0.04,0.69,0.0,1.8913793103448275,28.822413793103447,38.84149425287356,1.8913793103448275,28.822413793103447,38.84149425287356,36.94655172413793,10.019080459770116,0.12563218390804598
2018-04-09,48.09,8.83,32.970000000000006,29.98,8.549999999999999,39.29,8.780000000000001,4.95,20.24,0.0,0.29,0.05,0.02,0.04,0.0,0.1918390804597701,29.01206896551724,39.01413793103448,0.1918390804597701,29.01206896551724,39.01413793103448,33.31712643678161,10.00206896551724,0.0021839080459770117
2018-04-10,70.66,40.54,37.1,59.03999999999999,9.09,61.64,40.39,9.08,49.28,0.5400000000000018,22.58,31.72,4.13,29.06,0.54,21.545862068965516,50.4051724137931,60.5532183908046,21.545862068965516,50.4051724137931,60.5532183908046,39.38505747126437,10.148045977011494,0.15275862068965518
2018-04-11,77.67,42.97,55.15,74.59,9.56,41.32999999999999,34.71,25.65,50.00999999999999,1.0100000000000018,7.01,2.45,18.05,15.55,0.47,8.830919540229885,38.967011494252866,69.38298850574714,8.830919540229885,38.967011494252866,69.38298850574714,39.41045977011493,30.415977011494252,20.269080459770112
2018-04-12,73.44999999999999,42.96,78.38,73.0,9.59,34.52,34.53,47.36,48.15,1.0400000000000018,1.21,0.0,24.64,1.01,0.03,2.9210344827586208,36.13620689655173,68.34149425287356,2.9210344827586208,36.13620689655173,68.34149425287356,36.9080459770115,32.20528735632184,5.75183908045977
2018-04-13,70.36999999999999,42.96,66.67999999999999,67.85,9.57,34.129999999999995,34.52,47.95,47.19,1.0400000000000018,0.11,0.0,0.98,0.66,0.0,0.26850574712643677,35.76448275862069,64.54011494252873,0.26850574712643677,35.76448275862069,64.54011494252873,36.95068965517241,28.775632183908048,0.6402298850574712
2018-04-14,71.08,42.95,54.07,72.67999999999999,1.73,34.83,34.410000000000004,48.64000000000001,53.16,1.0500000000000018,0.81,0.0,0.78,6.15,0.01,1.6971264367816092,37.346666666666664,64.40333333333332,1.6971264367816092,37.346666666666664,64.40333333333332,38.84149425287356,27.05666666666667,0.11494252873563218
2018-04-15,72.07,42.96,65.43,78.56,11.38,33.07,34.230000000000004,60.48,58.35999999999999,11.370000000000005,1.06,0.01,11.88,5.89,10.32,3.2906896551724136,38.74597701149425,67.5683908045977,3.2906896551724136,38.74597701149425,67.5683908045977,39.01413793103448,28.822413793103447,1.8913793103448275
2018-04-16,72.07,42.96,65.42,78.56,11.37,32.78,34.18,60.470000000000006,58.31999999999999,11.370000000000005,0.0,0.0,0.01,0.0,0.0,0.0008045977011494254,38.55494252873563,67.56701149425288,0.0008045977011494254,38.55494252873563,67.56701149425288,60.5532183908046,29.01206896551724,0.1918390804597701
2018-04-17,71.84,42.85,65.42,78.53999999999999,11.37,10.2,2.46,56.34,29.26,10.830000000000002,0.0,0.0,0.0,0.0,0.0,0.0,17.009080459770114,67.41425287356323,0.0,17.009080459770114,67.41425287356323,69.38298850574714,50.4051724137931,21.545862068965516
2018-04-18,44.52,34.72,63.94,63.72,11.43,3.19,0.01,38.290000000000006,13.709999999999996,10.420000000000003,0.0,0.0,0.0,0.0,0.06,0.0034482758620689655,8.181609195402299,47.148620689655175,0.0034482758620689655,8.181609195402299,47.148620689655175,68.34149425287356,38.967011494252866,8.830919540229885
2018-04-19,37.02,34.65,66.17,61.83,13.82,2.5,0.12,18.81,13.679999999999996,12.780000000000005,0.52,0.11,5.16,0.98,2.39,1.0618390804597704,6.322413793103447,42.45862068965517,1.0618390804597704,6.322413793103447,42.45862068965517,64.54011494252873,36.13620689655173,2.9210344827586208
2018-04-20,36.71,34.82,78.26,63.13,13.840000000000002,2.58,0.3,30.31,15.939999999999996,12.800000000000004,0.19,0.18,12.48,2.92,0.02,1.6705747126436779,7.724482758620689,43.48896551724139,1.6705747126436779,7.724482758620689,43.48896551724139,64.40333333333332,35.76448275862069,0.26850574712643677
2018-04-21,36.64,34.75,78.2,63.19,13.840000000000002,1.81,0.3399999999999999,29.56,10.029999999999996,12.790000000000004,0.04,0.04,0.03,0.24,0.0,0.07367816091954023,6.10103448275862,43.447701149425285,0.07367816091954023,6.10103448275862,43.447701149425285,67.5683908045977,37.346666666666664,1.6971264367816092
2018-04-22,34.87,34.76,78.25,62.74,15.82,1.8,0.53,17.770000000000003,4.379999999999996,4.450000000000002,1.05,0.2,0.09,0.24,1.98,0.8283908045977012,3.6387356321839075,42.38471264367816,0.8283908045977012,3.6387356321839075,42.38471264367816,67.56701149425288,38.74597701149425,3.2906896551724136
2018-04-23,36.22,35.36,81.99000000000001,63.04,16.330000000000002,3.44,1.1800000000000002,21.520000000000003,4.719999999999996,4.960000000000002,1.64,0.65,3.76,0.34,0.51,1.4496551724137932,5.0875862068965505,43.64252873563218,1.4496551724137932,5.0875862068965505,43.64252873563218,67.41425287356323,38.55494252873563,0.0008045977011494254
2018-04-24,22.46,26.17,78.67,38.07000000000001,26.130000000000003,12.26,23.71,22.33,8.809999999999995,15.3,8.82,22.53,0.81,4.09,10.34,8.180919540229885,13.268505747126435,30.277586206896558,8.180919540229885,13.268505747126435,30.277586206896558,47.148620689655175,17.009080459770114,0.0
2018-04-25,27.8,34.71,61.08,26.65,30.55,24.61,34.7,22.790000000000003,12.939999999999996,20.13,12.35,10.99,0.46,4.13,4.89,9.374712643678158,22.63977011494253,30.821379310344827,9.374712643678158,22.63977011494253,30.821379310344827,42.45862068965517,8.181609195402299,0.0034482758620689655
2018-04-26,41.94,42.5,45.02,40.85,38.73,39.44,42.38,26.21,27.169999999999995,25.95,15.35,7.79,8.58,15.21,8.21,13.934712643678159,35.51264367816092,41.83505747126436,13.934712643678159,35.51264367816092,41.83505747126436,43.48896551724139,6.322413793103447,1.0618390804597704
2018-04-27,50.03,44.95,45.49,50.84,41.34,47.45,44.650000000000006,15.180000000000003,34.9,28.54,8.2,2.45,1.45,10.65,2.61,7.455747126436781,41.297816091954026,49.022298850574714,7.455747126436781,41.297816091954026,49.022298850574714,43.447701149425285,7.724482758620689,1.6705747126436779
2018-04-28,62.75,56.49,44.91,50.55,41.34,60.94,56.150000000000006,15.350000000000003,40.52,28.55,13.53,11.54,0.2,5.86,0.01,10.15551724137931,51.379655172413784,57.48068965517241,10.15551724137931,51.379655172413784,57.48068965517241,42.38471264367816,6.10103448275862,0.07367816091954023
2018-04-29,67.37,61.91,33.14,46.190000000000005,31.74,65.57,61.38,15.370000000000005,41.81,27.29,5.68,5.43,0.11,1.53,0.72,4.16919540229885,54.720459770114935,58.35919540229886,4.16919540229885,54.720459770114935,58.35919540229886,43.64252873563218,3.6387356321839075,0.8283908045977012
2018-04-30,70.39,62.49,33.45,47.650000000000006,31.750000000000004,66.95,61.31,11.930000000000003,42.93,26.790000000000003,3.02,0.58,0.32,1.46,0.01,2.2026436781609195,55.473448275862076,60.56103448275863,2.2026436781609195,55.473448275862076,60.56103448275863,30.277586206896558,5.0875862068965505,1.4496551724137932
2018-05-01,73.76,62.61000000000001,33.49,49.85,31.75,61.49999999999999,38.9,11.160000000000004,41.03999999999999,16.450000000000003,3.37,0.12,0.04,2.2,0.0,2.5064367816091955,49.79896551724138,63.067471264367825,2.5064367816091955,49.79896551724138,63.067471264367825,30.821379310344827,13.268505747126435,8.180919540229885
