date,total_seedless_lb,mx_seedless_lb,colombia_seedless_lb,peru_seedless_lb,truck_seedless_lb,boat_seedless_lb,import_total,import_vs_mx_ratio,colombia_seedless_lb_lag3,colombia_seedless_lb_lag5,colombia_seedless_lb_lag7,colombia_seedless_lb_sum7d,peru_seedless_lb_lag3,peru_seedless_lb_lag5,peru_seedless_lb_lag7,peru_seedless_lb_sum7d,import_total_lag3,import_total_lag5,import_total_lag7,import_total_sum7d,import_zscore_30d
2022-12-23,3885308,3671351,212520,0,3671351,213957,212520,0.05788603217561269,343086.0,52853.0,0.0,1315601.0,0.0,0.0,0.0,55440.0,343086.0,52853.0,0.0,1371041.0,0.5371363476827032
2022-12-27,2668549,1984837,483809,0,1984837,683712,483809,0.24375238684466943,99484.0,199096.0,264044.0,1535366.0,55440.0,0.0,0.0,55440.0,154924.0,199096.0,264044.0,1590806.0,2.380560653762771
2022-12-28,4474855,4259440,215415,0,3828881,645974,215415,0.05057353770130869,144518.0,343086.0,52853.0,1697928.0,0.0,0.0,0.0,55440.0,144518.0,343086.0,52853.0,1753368.0,0.4244883104975005
2022-12-29,8098393,8005553,49280,0,7680878,417515,49280,0.006155726386955856,212520.0,99484.0,199096.0,1548112.0,0.0,55440.0,0.0,55440.0,212520.0,154924.0,199096.0,1603552.0,-0.840899762160503
2022-12-30,8470541,8313461,157080,0,8147797,322744,157080,0.018894655439574994,483809.0,144518.0,343086.0,1362106.0,0.0,0.0,0.0,55440.0,483809.0,144518.0,343086.0,1417546.0,-0.05222009119806777
2023-01-03,2917323,2577466,296075,0,2465702,451621,296075,0.11487052986517383,215415.0,212520.0,99484.0,1558697.0,0.0,0.0,55440.0,0.0,215415.0,212520.0,154924.0,1558697.0,0.9488611884526365
2023-01-04,7271630,7083200,144870,0,6795172,476458,144870,0.020452617397134432,49280.0,483809.0,144518.0,1559049.0,0.0,0.0,0.0,0.0,49280.0,483809.0,144518.0,1559049.0,-0.25317308490915846
2023-01-05,5365728,5122254,243474,0,5122254,243474,243474,0.04753258086526344,157080.0,215415.0,212520.0,1590003.0,0.0,0.0,0.0,0.0,157080.0,215415.0,212520.0,1590003.0,0.510647180776796
2023-01-06,9925512,9559355,361759,0,9559355,366157,361759,0.03784344886831289,296075.0,49280.0,483809.0,1467953.0,0.0,0.0,0.0,0.0,296075.0,49280.0,483809.0,1467953.0,1.3410747899826951
2023-01-09,4082910,3744888,338022,0,3417048,665862,338022,0.09026222139027351,144870.0,157080.0,215415.0,1590560.0,0.0,0.0,0.0,0.0,144870.0,157080.0,215415.0,1590560.0,1.091124856547977
2023-01-10,8421772,7445439,787319,0,7337639,1084133,787319,0.10574512721880776,243474.0,296075.0,49280.0,2328599.0,0.0,0.0,0.0,0.0,243474.0,296075.0,49280.0,2328599.0,3.388037196770239
2023-01-11,7514507,7368879,0,0,6915165,599342,0,0.0,361759.0,144870.0,157080.0,2171519.0,0.0,0.0,0.0,0.0,361759.0,144870.0,157080.0,2171519.0,-1.2365376419582426
2023-01-12,7505864,7219691,283408,0,6987941,517923,283408,0.03925486017963093,338022.0,243474.0,296075.0,2158852.0,0.0,0.0,0.0,0.0,338022.0,243474.0,296075.0,2158852.0,0.4361602592221262
2023-01-13,7620212,7172556,447656,0,6986088,634124,447656,0.062412330776876364,787319.0,361759.0,144870.0,2461638.0,0.0,0.0,0.0,0.0,787319.0,361759.0,144870.0,2461638.0,1.3151474838700583
2023-01-17,4073315,3174907,840761,52470,2895497,1177818,893231,0.2813407506611215,0.0,338022.0,243474.0,3058925.0,0.0,0.0,0.0,52470.0,0.0,338022.0,243474.0,3111395.0,3.0853640176089367
2023-01-18,5340181,5135975,151118,0,5053563,286618,151118,0.029423424096997337,283408.0,787319.0,361759.0,2848284.0,0.0,0.0,0.0,52470.0,283408.0,787319.0,361759.0,2900754.0,-0.4578808275640184
2023-01-19,7603462,7277604,99574,169488,7229703,373759,269062,0.03697122885894467,447656.0,0.0,338022.0,2609836.0,0.0,0.0,0.0,221958.0,447656.0,0.0,338022.0,2831794.0,0.06396971049923415
2023-01-20,7184798,6778700,395010,0,6435100,749698,395010,0.05827222649295197,840761.0,283408.0,787319.0,2217527.0,52470.0,0.0,0.0,221958.0,893231.0,283408.0,787319.0,2439485.0,0.658241323237692
2023-01-21,53130,53130,0,0,53130,0,0,0.0,151118.0,447656.0,0.0,2217527.0,0.0,0.0,0.0,221958.0,151118.0,447656.0,0.0,2439485.0,-1.2256238517412885
2023-01-23,4156205,3788233,319323,0,3541451,614754,319323,0.08429336730518759,99574.0,840761.0,283408.0,2253442.0,169488.0,52470.0,0.0,221958.0,269062.0,893231.0,283408.0,2475400.0,0.3080320606246134
2023-01-24,2834174,2581339,143475,107325,2581339,252835,250800,0.09715883998233475,395010.0,151118.0,447656.0,1949261.0,0.0,0.0,0.0,329283.0,395010.0,151118.0,447656.0,2278544.0,-0.053256916501445144
2023-01-25,6563825,6305307,161091,0,6305307,258518,161091,0.025548474396492604,0.0,99574.0,840761.0,1269591.0,0.0,169488.0,52470.0,276813.0,0.0,269062.0,893231.0,1546404.0,-0.5155543995528792
2023-01-26,10291370,9825674,354816,110880,9733817,557553,465696,0.047395827767557956,319323.0,395010.0,151118.0,1473289.0,0.0,0.0,0.0,387693.0,319323.0,395010.0,151118.0,1860982.0,0.9569024382735717
2023-01-27,7751584,7607134,95801,0,7285442,466142,95801,0.01259357169289095,143475.0,0.0,99574.0,1469516.0,107325.0,0.0,169488.0,218205.0,250800.0,0.0,269062.0,1687721.0,-0.8781469161564486
2023-01-30,2441954,2026585,306909,104720,2026585,415369,411629,0.20311449896525488,161091.0,319323.0,395010.0,1381415.0,0.0,0.0,0.0,322925.0,161091.0,319323.0,395010.0,1704340.0,0.6602578438515275
2023-01-31,3684875,2859522,389308,380184,2722869,962006,769492,0.269098027887868,354816.0,143475.0,0.0,1770723.0,110880.0,107325.0,0.0,703109.0,465696.0,250800.0,0.0,2473832.0,2.153720105330462
2023-02-01,7358670,6892713,299637,166320,6698581,660089,465957,0.06760138314167685,95801.0,161091.0,319323.0,1751037.0,0.0,0.0,0.0,869429.0,95801.0,161091.0,319323.0,2620466.0,0.7122644665719096
2023-02-02,5588313,5153471,334573,92070,5153471,434842,426643,0.08278748773642314,306909.0,354816.0,143475.0,1942135.0,104720.0,110880.0,107325.0,854174.0,411629.0,465696.0,250800.0,2796309.0,0.5172460383989914
2023-02-03,3346050,2943741,402309,0,2853948,492102,402309,0.1366658491131356,389308.0,95801.0,161091.0,2183353.0,380184.0,0.0,0.0,854174.0,769492.0,95801.0,161091.0,3037527.0,0.3712941482268279
2023-02-05,54454,0,54454,0,0,54454,54454,54454.0,299637.0,306909.0,354816.0,1882991.0,166320.0,104720.0,110880.0,743294.0,465957.0,411629.0,465696.0,2626285.0,-1.194385088736967
2023-02-06,1953587,1745561,204435,0,1605074,348513,204435,0.1171170087341498,334573.0,389308.0,95801.0,1991625.0,92070.0,380184.0,0.0,743294.0,426643.0,769492.0,95801.0,2734919.0,-0.5141886606234725
2023-02-07,2948927,2463424,262689,215334,2463424,485503,478023,0.19404812405492353,402309.0,299637.0,306909.0,1947405.0,0.0,166320.0,104720.0,853908.0,402309.0,465957.0,411629.0,2801313.0,0.7243586740736184
2023-02-08,7378076,7155779,155769,55440,6982061,396015,211209,0.0295158599062576,54454.0,334573.0,389308.0,1713866.0,0.0,92070.0,380184.0,529164.0,54454.0,426643.0,769492.0,2243030.0,-0.4822206847849951
2023-02-09,6747316,6573120,174196,0,6573120,174196,174196,0.026501261729397648,204435.0,402309.0,299637.0,1588425.0,0.0,0.0,166320.0,362844.0,204435.0,402309.0,465957.0,1951269.0,-0.6811066273630528
2023-02-10,3533589,3229490,196750,48840,3005171,528418,245590,0.07604603945327608,262689.0,54454.0,334573.0,1450602.0,215334.0,0.0,92070.0,319614.0,478023.0,54454.0,426643.0,1770216.0,-0.3685750011173992
2023-02-13,2721739,2161538,299527,258280,1982081,739658,557807,0.2580601136505055,155769.0,204435.0,402309.0,1347820.0,55440.0,0.0,0.0,577894.0,211209.0,204435.0,402309.0,1925714.0,1.0221853091564705
2023-02-14,3351860,2774820,411552,165488,2718938,632922,577040,0.20795575642536943,174196.0,262689.0,54454.0,1704918.0,0.0,215334.0,0.0,743382.0,174196.0,478023.0,54454.0,2448300.0,1.0377524772022158
2023-02-15,8064136,7719062,114954,221760,7719062,345074,336714,0.043621097534765556,196750.0,155769.0,204435.0,1615437.0,48840.0,55440.0,0.0,965142.0,245590.0,211209.0,204435.0,2580579.0,-0.06572577366907349
2023-02-16,6984259,6585337,305422,93500,6452395,531864,398922,0.06057730066399022,299527.0,174196.0,262689.0,1658170.0,258280.0,0.0,215334.0,843308.0,557807.0,174196.0,478023.0,2501478.0,0.2115129988478239
2023-02-17,3878146,3478648,349626,49155,3398938,478893,398781,0.11463674547216463,411552.0,196750.0,155769.0,1852027.0,165488.0,48840.0,55440.0,837023.0,577040.0,245590.0,211209.0,2689050.0,0.20153339956162195
2023-02-18,268418,268418,0,0,268418,0,0,0.0,114954.0,299527.0,174196.0,1677831.0,221760.0,258280.0,0.0,837023.0,336714.0,557807.0,174196.0,2514854.0,-1.5368383597775674
2023-02-21,3610954,2740793,391974,430447,2694989,915965,822421,0.30006669600123176,305422.0,411552.0,196750.0,1873055.0,93500.0,165488.0,48840.0,1218630.0,398922.0,577040.0,245590.0,3091685.0,2.097548500016041
2023-02-22,4623012,4367292,96466,156860,4177834,445178,253326,0.05800526779403168,349626.0,114954.0,299527.0,1669994.0,49155.0,221760.0,258280.0,1117210.0,398781.0,336714.0,557807.0,2787204.0,-0.45418089329239847
2023-02-23,7742818,7203623,389170,150025,7037506,705312,539195,0.07485051968287074,0.0,305422.0,411552.0,1647612.0,0.0,93500.0,165488.0,1101747.0,0.0,398922.0,577040.0,2749359.0,0.8072667693863793
2023-02-24,5576181,5321648,106814,147719,5321648,254533,254533,0.04782972345601899,391974.0,349626.0,114954.0,1639472.0,430447.0,49155.0,221760.0,1027706.0,822421.0,398781.0,336714.0,2667178.0,-0.40613810400433
2023-02-27,3645957,3399365,245186,0,3399365,246592,245186,0.07212697897196124,96466.0,0.0,305422.0,1579236.0,156860.0,0.0,93500.0,934206.0,253326.0,0.0,398922.0,2513442.0,-0.47341793712211183
2023-02-28,3408738,2408215,780347,210496,2365447,1043291,990843,0.4114427443385477,389170.0,391974.0,349626.0,2009957.0,150025.0,430447.0,49155.0,1095547.0,539195.0,822421.0,398781.0,3105504.0,2.7110629518371643
2023-03-01,6402704,6254358,46926,55440,6254358,148346,102366,0.016367144898462017,106814.0,96466.0,0.0,2056883.0,147719.0,156860.0,0.0,1150987.0,254533.0,253326.0,0.0,3207870.0,-1.0647743592260208
2023-03-02,8268112,7607538,388019,272555,7372941,895171,660574,0.08683149701894396,245186.0,389170.0,391974.0,2052928.0,0.0,150025.0,430447.0,993095.0,245186.0,539195.0,822421.0,3046023.0,1.2233199802931372
2023-03-03,7680821,6986411,600910,93500,6938510,742311,694410,0.09939436723743175,780347.0,106814.0,96466.0,2557372.0,210496.0,147719.0,156860.0,929735.0,990843.0,254533.0,253326.0,3487107.0,1.2774600696695604
2023-03-06,2547162,2186327,254161,104280,1919249,627913,358441,0.16394658075092117,46926.0,245186.0,389170.0,2422363.0,55440.0,0.0,150025.0,883990.0,102366.0,245186.0,539195.0,3306353.0,-0.1404279858500216
2023-03-07,3210827,3020439,145508,0,2785791,425036,145508,0.048174438161327486,388019.0,780347.0,106814.0,2461057.0,272555.0,210496.0,147719.0,736271.0,660574.0,990843.0,254533.0,3197328.0,-1.0295370622153504
2023-03-08,7146796,6901989,100100,110880,6846549,300247,210980,0.03056799560706405,600910.0,46926.0,245186.0,2315971.0,93500.0,55440.0,0.0,847151.0,694410.0,102366.0,245186.0,3163122.0,-0.7144893859114615
2023-03-09,7112247,6429068,538544,142241,6392988,719259,680785,0.10589169287186061,254161.0,388019.0,780347.0,2074168.0,104280.0,272555.0,210496.0,778896.0,358441.0,660574.0,990843.0,2853064.0,1.1587894130006948
2023-03-10,3463517,3365065,98384,0,3236510,226939,98384,0.029236870837005872,145508.0,600910.0,46926.0,2125626.0,0.0,93500.0,55440.0,723456.0,145508.0,694410.0,102366.0,2849082.0,-1.1906821777814531
2023-03-13,2216807,1815320,301607,99880,1767422,449385,401487,0.2211658433962919,100100.0,254161.0,388019.0,2039214.0,110880.0,104280.0,272555.0,550781.0,210980.0,358441.0,660574.0,2589995.0,0.09236502883166904
2023-03-14,3411446,2548605,643140,219701,2501050,910396,862841,0.3385540958469061,538544.0,145508.0,600910.0,2081444.0,142241.0,0.0,93500.0,676982.0,680785.0,145508.0,694410.0,2758426.0,1.8673080913906788
2023-03-15,7626380,7093731,159720,372240,6906919,719461,531960,0.07499014623050321,98384.0,100100.0,254161.0,1987003.0,0.0,110880.0,104280.0,944942.0,98384.0,210980.0,358441.0,2931945.0,0.5359721822206919
2023-03-16,5876343,5332559,340280,163240,5332559,543784,503520,0.09442369143525811,301607.0,538544.0,145508.0,2181775.0,99880.0,142241.0,0.0,1108182.0,401487.0,680785.0,145508.0,3289957.0,0.40894473370459217
2023-03-17,2652428,2256441,347147,48840,2201001,451427,395987,0.17549176978623868,643140.0,98384.0,100100.0,2428822.0,219701.0,0.0,110880.0,1046142.0,862841.0,98384.0,210980.0,3474964.0,-0.06199042309888111
2023-03-20,2163791,1544900,298571,320320,1334800,828991,618891,0.4006023686954698,159720.0,301607.0,538544.0,2188849.0,372240.0,99880.0,142241.0,1224221.0,531960.0,401487.0,680785.0,3413070.0,0.792225134714704
2023-03-21,3467891,2755491,494989,217411,2755491,712400,712400,0.2585382211234872,340280.0,643140.0,98384.0,2585454.0,163240.0,219701.0,0.0,1441632.0,503520.0,862841.0,98384.0,4027086.0,1.1175681900517065
2023-03-22,7009884,6293492,344636,371756,6248286,761598,716392,0.11383058660746902,347147.0,159720.0,301607.0,2628483.0,48840.0,372240.0,99880.0,1713508.0,395987.0,531960.0,401487.0,4341991.0,1.059579244477224
2023-03-23,5855774,5144142,454892,256740,4807113,1048661,711632,0.13833830047104057,298571.0,340280.0,643140.0,2440235.0,320320.0,163240.0,219701.0,1750547.0,618891.0,503520.0,862841.0,4190782.0,0.9739892493458189
2023-03-24,3586919,3103461,478618,0,3103461,483458,478618,0.15422067355746583,494989.0,347147.0,159720.0,2759133.0,217411.0,48840.0,372240.0,1378307.0,712400.0,395987.0,531960.0,4137440.0,0.013302846778183629
2023-03-27,2467164,2005457,350827,110880,1969377,497787,461707,0.2302252153872083,344636.0,298571.0,340280.0,2769680.0,371756.0,320320.0,163240.0,1325947.0,716392.0,618891.0,503520.0,4095627.0,-0.04226419969457414
2023-03-28,3325113,2638711,443674,242728,2466358,858755,686402,0.26012766834728457,454892.0,494989.0,347147.0,2866207.0,256740.0,217411.0,48840.0,1519835.0,711632.0,712400.0,395987.0,4386042.0,0.8459910387195825
2023-03-29,6113157,5746226,151899,208652,5746226,366931,360551,0.06274569382657524,478618.0,344636.0,298571.0,2719535.0,0.0,371756.0,320320.0,1408167.0,478618.0,716392.0,618891.0,4127702.0,-0.4667737485035535
2023-03-30,6357413,5550866,502859,303688,5550866,806547,806547,0.1453010853980108,350827.0,454892.0,494989.0,2727405.0,110880.0,256740.0,217411.0,1494444.0,461707.0,711632.0,712400.0,4221849.0,1.239717260547452
2023-03-31,4096136,3896770,148502,50864,3896770,199366,199366,0.05116184656475836,443674.0,478618.0,344636.0,2531271.0,242728.0,0.0,371756.0,1173552.0,686402.0,478618.0,716392.0,3704823.0,-1.0919218674798752
2023-04-02,50941,0,0,50941,0,50941,50941,50941.0,151899.0,350827.0,454892.0,2076379.0,208652.0,110880.0,256740.0,967753.0,360551.0,461707.0,711632.0,3044132.0,-1.689052227280651
2023-04-03,2543800,2337971,200160,0,2164846,378954,200160,0.08561265917641443,502859.0,443674.0,478618.0,1797921.0,303688.0,242728.0,0.0,967753.0,806547.0,686402.0,478618.0,2765674.0,-1.040382893328323
2023-04-04,2850101,2450819,339418,55024,2450819,399282,394442,0.16094286810128855,148502.0,151899.0,350827.0,1786512.0,50864.0,208652.0,110880.0,911897.0,199366.0,360551.0,461707.0,2698409.0,-0.29736763218482204
2023-04-05,7032835,6565095,149140,313896,6517575,515260,463036,0.0705299663554044,0.0,502859.0,443674.0,1491978.0,50941.0,303688.0,242728.0,983065.0,50941.0,806547.0,686402.0,2475043.0,-0.01432051945658431
2023-04-06,8223828,7713307,47520,417021,7576258,647570,464541,0.06022591085433124,200160.0,148502.0,151899.0,1387599.0,0.0,50864.0,208652.0,1191434.0,200160.0,199366.0,360551.0,2579033.0,-0.03668838374185672
2023-04-07,4281930,4144802,91786,0,4097231,184699,91786,0.02214484017696378,339418.0,0.0,502859.0,976526.0,55024.0,50941.0,303688.0,887746.0,394442.0,50941.0,806547.0,1864272.0,-1.4825371314706182
2023-04-10,3300485,2801197,389728,104720,2638872,661613,494448,0.17651304905972373,149140.0,200160.0,148502.0,1217752.0,313896.0,0.0,50864.0,941602.0,463036.0,200160.0,199366.0,2159354.0,0.1812828105284024
2023-04-11,2693123,2190150,399010,103963,2143818,549305,502973,0.22965220206278014,47520.0,339418.0,0.0,1616762.0,417021.0,55024.0,50941.0,994624.0,464541.0,394442.0,50941.0,2611386.0,0.1673787398262522
2023-04-12,9465344,9359619,46688,53757,9220847,244497,100445,0.010731739109066394,91786.0,149140.0,200160.0,1463290.0,0.0,313896.0,0.0,1048381.0,91786.0,463036.0,200160.0,2511671.0,-1.4966260170049777
2023-04-13,5941180,5391633,304247,245300,5391633,549547,549547,0.10192587256479205,389728.0,47520.0,339418.0,1428119.0,104720.0,417021.0,55024.0,1238657.0,494448.0,464541.0,394442.0,2666776.0,0.47360184505962055
2023-04-14,4712828,4468804,244024,0,4468804,244024,244024,0.05460609715572731,399010.0,91786.0,149140.0,1523003.0,103963.0,0.0,313896.0,924761.0,502973.0,91786.0,463036.0,2447764.0,-0.8439754961379916
2023-04-17,3563557,3096642,149968,256960,3096642,466915,406928,0.13140940043782898,46688.0,389728.0,47520.0,1625451.0,53757.0,104720.0,417021.0,764700.0,100445.0,494448.0,464541.0,2390151.0,-0.17826842647697091
2023-04-18,3908925,2884573,970452,53900,2582948,1325977,1024352,0.35511378803247895,304247.0,399010.0,91786.0,2504117.0,245300.0,103963.0,0.0,818600.0,549547.0,502973.0,91786.0,3322717.0,2.2729353923073505
2023-04-19,5319053,4908996,251798,158259,4908996,410057,410057,0.08353172756064019,244024.0,46688.0,389728.0,2366187.0,0.0,53757.0,104720.0,872139.0,244024.0,100445.0,494448.0,3238326.0,-0.22885824193629373
2023-04-20,5014541,4510460,299261,204820,4371142,643399,504081,0.11175819943903738,149968.0,304247.0,399010.0,2266438.0,256960.0,245300.0,103963.0,972996.0,406928.0,549547.0,502973.0,3239434.0,0.11238839589942724
2023-04-21,2356973,1965258,245195,101640,1965258,391715,346835,0.17648309968304432,970452.0,244024.0,46688.0,2464945.0,53900.0,0.0,53757.0,1020879.0,1024352.0,244024.0,100445.0,3485824.0,-0.564004241970766
2023-04-23,50820,0,50820,0,0,50820,50820,50820.0,251798.0,149968.0,304247.0,2211518.0,158259.0,256960.0,245300.0,775579.0,410057.0,406928.0,549547.0,2987097.0,-1.7281037344823276
2023-04-24,1752021,1290919,150704,310398,1197661,554360,461102,0.3571886716450284,299261.0,970452.0,244024.0,2118198.0,204820.0,53900.0,0.0,1085977.0,504081.0,1024352.0,244024.0,3204175.0,0.06090363936316777
2023-04-25,3611409,3306201,242521,54767,3304331,305208,297288,0.08991828085519275,245195.0,251798.0,149968.0,2210751.0,101640.0,158259.0,256960.0,883784.0,346835.0,410057.0,406928.0,3094535.0,-0.6173918690273758
2023-04-26,7328597,7166989,101464,55440,7166989,161608,156904,0.021892593682982676,50820.0,299261.0,970452.0,1341763.0,0.0,204820.0,53900.0,885324.0,50820.0,504081.0,1024352.0,2227087.0,-1.161193293649385
2023-04-27,9225209,8548005,254369,422835,8382866,842343,677204,0.07922362244481344,150704.0,245195.0,251798.0,1344334.0,310398.0,101640.0,158259.0,1149900.0,461102.0,346835.0,410057.0,2494234.0,1.0171164122813283
2023-04-28,4209518,4045926,154154,0,3954316,255202,154154,0.038101033459081196,242521.0,50820.0,299261.0,1199227.0,54767.0,0.0,204820.0,945080.0,297288.0,50820.0,504081.0,2144307.0,-1.0972475963701604
2023-05-01,3004929,2798958,52140,104236,2751462,253467,156376,0.05586934285211037,101464.0,150704.0,245195.0,1006172.0,55440.0,310398.0,101640.0,947676.0,156904.0,461102.0,346835.0,1953848.0,-1.0200850555670802
2023-05-02,8994257,8665983,285506,42768,8618082,376175,328274,0.0378807530685494,254369.0,242521.0,50820.0,1240858.0,422835.0,54767.0,0.0,990444.0,677204.0,297288.0,50820.0,2231302.0,-0.24452758171642106
2023-05-03,9927237,9692171,190450,44616,9692171,235066,235066,0.024253180814372673,154154.0,101464.0,150704.0,1280604.0,0.0,55440.0,310398.0,724662.0,154154.0,156904.0,461102.0,2005266.0,-0.6147384957031867
2023-05-04,9580700,8829336,555564,195800,8736115,844585,751364,0.08509857535169402,52140.0,254369.0,242521.0,1593647.0,104236.0,422835.0,54767.0,865695.0,156376.0,677204.0,297288.0,2459342.0,1.530703182771505
2023-05-05,4717567,4418606,295001,0,4343916,373651,295001,0.06676334872053569,285506.0,154154.0,101464.0,1787184.0,42768.0,0.0,55440.0,810255.0,328274.0,154154.0,156904.0,2597439.0,-0.3338181325711771
2023-05-08,3560658,3302113,102807,150260,3162603,398055,253067,0.07663787500976647,190450.0,52140.0,254369.0,1635622.0,44616.0,104236.0,422835.0,537680.0,235066.0,156376.0,677204.0,2173302.0,-0.49658063978444406
2023-05-09,4163678,3909468,143330,110880,3825870,337808,254210,0.06502417591749672,555564.0,285506.0,154154.0,1624798.0,195800.0,42768.0,0.0,648560.0,751364.0,328274.0,154154.0,2273358.0,-0.4398786824430924
2023-05-10,10587242,10323905,97662,109340,10220125,367117,207002,0.02005074435974136,295001.0,190450.0,52140.0,1670320.0,0.0,44616.0,104236.0,653664.0,295001.0,235066.0,156376.0,2323984.0,-0.6569476248879755
2023-05-11,8552893,8001020,409313,142560,7835459,717434,551873,0.06897532202452662,102807.0,555564.0,285506.0,1794127.0,150260.0,195800.0,42768.0,753456.0,253067.0,751364.0,328274.0,2547583.0,0.859572796357815
2023-05-12,4706064,4299438,351186,55440,4299438,406626,406626,0.09457652498384092,143330.0,295001.0,190450.0,1954863.0,110880.0,0.0,44616.0,764280.0,254210.0,295001.0,235066.0,2719143.0,0.15161883569386023
2023-05-15,3749267,3552914,147456,0,3460107,289160,147456,0.04150282233039631,97662.0,102807.0,555564.0,1546755.0,109340.0,150260.0,195800.0,568480.0,207002.0,253067.0,751364.0,2115235.0,-1.0123730134361544
2023-05-16,4129849,3831505,194504,95040,3783954,345895,289544,0.07556924091988894,409313.0,143330.0,295001.0,1446258.0,142560.0,110880.0,0.0,663520.0,551873.0,254210.0,295001.0,2109778.0,-0.32864170276751303
2023-05-17,9895974,9699032,196942,0,9493170,402804,196942,0.020305323221397432,351186.0,97662.0,102807.0,1540393.0,55440.0,109340.0,150260.0,513260.0,406626.0,207002.0,253067.0,2053653.0,-0.7129673579304823
2023-05-18,8721132,8124716,493456,102960,8031911,689221,596416,0.07340760299712593,147456.0,409313.0,143330.0,1890519.0,0.0,142560.0,110880.0,505340.0,147456.0,551873.0,254210.0,2395859.0,1.0581246174057353
2023-05-19,4544511,4459591,47520,37400,4459591,84920,84920,0.019042100712352163,194504.0,351186.0,97662.0,1840377.0,95040.0,55440.0,109340.0,433400.0,289544.0,406626.0,207002.0,2273777.0,-1.2251475527497413
2023-05-22,2987531,2779358,208173,0,2491237,496294,208173,0.07489964412657739,196942.0,147456.0,409313.0,1639237.0,0.0,0.0,142560.0,290840.0,196942.0,147456.0,551873.0,1930077.0,-0.621539002477571
2023-05-23,4222538,3681569,485309,48840,3681569,540969,534149,0.14508728613064534,493456.0,194504.0,351186.0,1773360.0,102960.0,95040.0,55440.0,284240.0,596416.0,289544.0,406626.0,2057600.0,0.8035985632389012
